timestamp,util_pct,mem_used_mib,power_w,temp_c
1784968713,95,2979,279.41,44
1784968714,95,2979,280.64,44
1784968715,95,2979,283.05,44
1784968716,95,2979,276.87,45
1784968718,95,2979,273.67,45
1784968719,95,2979,286.70,45
1784968720,95,2979,274.13,45
1784968721,95,2979,285.96,45
1784968722,85,2979,239.26,43
1784968723,60,2979,156.65,42
1784968724,68,2979,158.40,42
1784968725,52,2979,155.55,42
1784968726,70,2979,160.31,42
1784968727,60,2979,157.02,42
1784968728,58,2979,149.68,42
1784968730,63,2979,150.79,42
1784968731,61,2979,152.08,41
1784968732,60,2979,153.01,41
1784968733,59,2979,151.75,41
1784968734,59,2979,154.98,41
1784968735,57,2979,152.91,41
1784968736,56,2979,148.92,41
1784968737,57,2979,150.35,41
1784968738,46,2979,148.66,41
1784968739,48,2979,148.71,41
1784968740,51,2979,150.29,41
1784968742,40,2979,148.67,41
1784968743,40,2979,151.31,41
1784968744,50,2979,150.64,41
1784968745,54,2979,152.45,41
1784968746,60,2979,151.43,41
1784968747,57,2979,148.29,41
1784968748,57,2979,148.33,41
1784968749,58,2979,148.34,41
1784968750,59,2979,144.44,41
1784968751,57,2979,149.63,41
1784968752,60,2979,148.85,41
1784968753,44,2979,145.60,41
1784968755,62,2979,145.44,41
1784968756,61,2979,148.79,41
1784968757,64,2979,147.84,41
1784968758,65,2979,144.93,41
1784968759,62,2979,146.85,41
1784968760,64,2979,148.82,41
1784968761,68,2979,149.79,41
1784968762,67,2979,146.74,41
1784968763,72,2979,148.02,41
1784968764,64,2979,148.94,41
1784968765,63,2979,146.34,41
1784968767,67,2979,147.57,41
1784968768,71,2979,150.17,41
1784968769,69,2979,149.69,41
1784968770,73,2979,149.73,41
1784968771,68,2979,152.50,41
1784968772,78,2979,156.04,41
1784968773,85,2979,154.21,41
1784968774,59,2979,152.50,41
1784968775,76,2979,155.58,41
1784968776,76,2979,154.36,41
1784968777,77,2979,160.09,41
1784968779,82,2979,156.09,41
1784968780,79,2979,153.29,41
1784968781,78,2979,153.91,41
1784968782,78,2979,160.68,41
1784968783,79,2979,155.01,41
1784968784,72,2979,157.76,41
1784968785,86,2979,160.86,41
1784968786,82,2979,154.12,41
1784968787,84,2979,156.68,41
1784968788,67,2979,155.99,41
1784968789,85,2979,157.70,41
1784968791,82,2979,159.16,41
1784968792,77,2979,154.93,41
1784968793,63,2979,154.32,41
1784968794,80,2979,152.41,41
1784968795,79,2979,151.49,41
1784968796,78,2979,152.57,41
1784968797,74,2979,152.63,41
1784968798,76,2979,151.65,41
1784968799,79,2979,151.17,41
1784968800,91,2979,154.51,41
1784968801,75,2979,153.68,41
1784968803,76,2979,152.09,41
1784968804,76,2979,153.76,41
1784968805,72,2979,161.15,41
1784968806,74,2979,161.00,41
1784968807,67,2979,159.32,41
1784968808,75,2979,159.63,41
1784968809,75,2979,158.76,41
1784968810,75,2979,159.32,41
1784968811,75,2979,159.78,41
1784968812,74,2979,156.48,41
1784968814,74,2979,159.16,41
1784968815,73,2979,160.20,41
1784968816,69,2979,158.10,41
1784968817,74,2979,156.42,41
1784968818,74,2979,157.58,41
1784968819,71,2979,158.18,41
1784968820,70,2979,154.66,41
1784968821,70,2979,152.47,41
1784968822,70,2979,152.96,41
1784968823,64,2979,152.71,41
1784968824,32,2979,138.87,41
1784968825,18,2979,125.56,40
1784968827,0,2979,117.35,40
1784968828,0,2979,117.49,40
1784968829,0,2979,117.18,40
1784968830,0,2979,117.39,40
1784968831,0,2979,116.92,40
1784968832,0,2979,117.15,40
1784968833,95,2979,275.65,43
1784968834,95,2979,280.76,44
1784968835,95,2979,278.68,44
1784968836,95,2979,282.32,44
1784968837,95,2979,280.89,45
1784968839,95,2979,278.93,45
1784968840,96,2979,278.34,45
1784968841,95,2979,273.14,45
1784968842,95,2979,274.86,45
1784968843,95,2979,280.12,45
1784968844,71,2979,197.33,43
1784968845,55,2979,152.48,42
1784968846,53,2979,151.71,42
1784968847,58,2979,150.05,42
1784968848,52,2979,152.22,42
1784968849,56,2979,152.65,42
1784968851,52,2979,150.20,42
1784968852,51,2979,150.23,42
1784968853,52,2979,149.83,42
1784968854,54,2979,149.31,42
1784968855,53,2979,148.32,42
1784968856,53,2979,149.27,42
1784968857,57,2979,149.67,42
1784968858,50,2979,149.24,41
1784968859,35,2979,146.43,41
1784968860,52,2979,150.80,41
1784968861,55,2979,147.59,41
1784968862,52,2979,151.93,41
1784968864,53,2979,149.89,41
1784968865,45,2979,149.44,41
1784968866,55,2979,149.84,41
1784968867,54,2979,147.99,41
1784968868,53,2979,148.03,41
1784968869,54,2979,147.43,41
1784968870,42,2979,149.22,41
1784968871,57,2979,146.45,41
1784968872,55,2979,147.52,41
1784968873,51,2979,147.11,41
1784968874,50,2979,145.91,41
1784968876,58,2979,148.10,41
1784968877,62,2979,144.28,41
1784968878,58,2979,146.98,41
1784968879,58,2979,145.60,41
1784968880,60,2979,145.77,41
1784968881,50,2979,146.48,41
1784968882,63,2979,147.53,41
1784968883,63,2979,147.63,41
1784968884,60,2979,146.86,41
1784968885,54,2979,145.60,41
1784968887,60,2979,145.43,41
1784968888,72,2979,147.22,41
1784968889,75,2979,148.15,41
1784968890,72,2979,149.46,41
1784968891,73,2979,150.48,41
1784968892,80,2979,149.99,41
1784968893,73,2979,147.34,41
1784968894,80,2979,150.02,41
1784968895,79,2979,147.74,41
1784968896,85,2979,150.88,41
1784968897,86,2979,150.68,41
1784968899,76,2979,149.87,41
1784968900,80,2979,151.46,41
1784968901,88,2979,151.15,41
1784968902,78,2979,150.00,41
1784968903,83,2979,151.24,41
1784968904,81,2979,152.34,41
1784968905,81,2979,152.71,41
1784968906,82,2979,148.44,41
1784968907,87,2979,153.67,41
1784968908,90,2979,152.38,41
1784968909,80,2979,151.52,41
1784968911,86,2979,151.99,41
1784968912,81,2979,154.66,41
1784968913,80,2979,153.14,41
1784968914,79,2979,155.26,41
1784968915,78,2979,154.62,41
1784968916,78,2979,153.09,41
1784968917,76,2979,154.19,41
1784968918,77,2979,154.31,41
1784968919,77,2979,160.34,41
1784968920,77,2979,159.22,41
1784968921,84,2979,163.39,41
1784968922,78,2979,163.60,41
1784968924,81,2979,164.75,41
1784968925,79,2979,162.07,41
1784968926,79,2979,165.24,41
1784968927,73,2979,161.87,41
1784968928,79,2979,164.87,41
1784968929,81,2979,161.95,41
1784968930,81,2979,163.86,41
1784968931,82,2979,162.73,41
1784968932,78,2979,161.21,41
1784968934,68,2979,161.37,41
1784968935,78,2979,160.40,41
1784968936,76,2979,156.76,41
1784968937,80,2979,159.02,41
1784968938,77,2979,162.56,42
1784968939,76,2979,160.53,41
1784968940,74,2979,158.29,41
1784968941,69,2979,157.98,41
1784968942,70,2979,158.00,41
1784968943,67,2979,159.30,41
1784968944,77,2979,160.74,41
1784968946,73,2979,155.75,41
1784968947,32,2979,142.83,41
1784968948,30,2979,137.88,41
1784968949,7,2979,125.79,40
1784968950,0,2979,117.38,40
1784968951,0,2979,117.46,40
1784968952,0,2979,117.08,40
1784968953,0,2979,117.36,42
1784968954,95,2979,283.51,44
1784968955,96,2979,283.05,44
1784968956,95,2979,280.33,45
1784968957,95,2979,277.65,45
1784968958,95,2979,283.10,45
1784968960,95,2979,278.50,45
1784968961,95,2979,289.75,46
1784968962,95,2979,273.59,46
1784968963,95,2979,277.21,46
1784968964,96,2979,285.14,46
1784968965,71,2979,185.20,43
1784968966,47,2979,154.02,43
1784968967,57,2979,148.81,42
1784968968,49,2979,154.13,42
1784968969,61,2979,159.05,42
1784968970,61,2979,151.21,42
1784968972,54,2979,150.13,42
1784968973,55,2979,151.48,42
1784968974,53,2979,150.80,42
1784968975,55,2979,151.51,42
1784968976,55,2979,151.55,42
1784968977,59,2979,146.49,42
1784968978,52,2979,146.58,42
1784968979,47,2979,147.27,42
1784968980,50,2979,145.67,42
1784968981,52,2979,150.30,42
1784968982,56,2979,149.29,42
1784968983,52,2979,150.23,42
1784968985,52,2979,145.58,42
1784968986,57,2979,149.66,42
1784968987,52,2979,149.25,42
1784968988,53,2979,149.92,42
1784968989,52,2979,149.49,41
1784968990,56,2979,150.90,41
1784968991,50,2979,149.34,41
1784968992,44,2979,148.77,41
1784968993,57,2979,151.23,41
1784968994,52,2979,147.49,41
1784968995,52,2979,148.87,41
1784968997,54,2979,149.25,41
1784968998,43,2979,150.09,41
1784968999,52,2979,151.85,41
1784969000,53,2979,148.03,41
1784969001,44,2979,147.32,41
1784969002,53,2979,149.53,41
