timestamp,util_pct,mem_used_mib,power_w,temp_c
1786949242,98,8388,278.95,49
1786949243,98,8388,280.15,49
1786949244,98,8388,282.38,49
1786949245,99,8388,278.22,49
1786949246,99,8388,281.93,49
1786949247,99,8388,282.04,49
1786949248,99,8388,278.46,49
1786949250,99,8388,281.14,49
1786949251,98,8388,281.41,49
1786949252,98,8388,281.59,50
1786949253,99,8388,280.72,49
1786949254,99,8388,280.85,50
1786949255,99,8388,279.85,49
1786949256,99,8388,281.72,50
1786949257,99,8388,278.99,49
1786949258,99,8388,282.06,49
1786949259,98,8388,280.59,50
1786949260,98,8388,281.71,49
1786949261,99,8388,283.39,50
1786949262,99,8388,282.11,50
1786949264,99,8388,279.31,50
1786949265,99,8388,279.99,50
1786949266,99,8388,282.67,50
1786949267,99,8388,279.45,50
1786949268,99,8388,281.96,50
1786949269,99,8388,281.23,50
1786949270,99,8388,281.53,50
1786949271,99,8388,282.24,50
1786949272,99,8388,279.21,50
1786949273,99,8388,282.26,50
1786949274,99,8388,278.37,50
1786949275,99,8388,279.67,50
1786949276,99,8388,282.54,50
1786949278,99,8388,280.91,50
1786949279,98,8388,281.93,50
1786949280,99,8388,280.31,50
1786949281,99,8388,284.25,50
1786949282,99,8388,280.02,50
1786949283,71,8388,225.10,48
1786949284,72,8388,177.23,47
1786949285,70,8388,173.99,47
1786949286,71,8388,175.09,47
1786949287,70,8388,175.24,46
1786949288,71,8388,174.81,46
1786949289,70,8388,171.06,46
1786949290,69,8388,175.57,46
1786949292,71,8388,175.94,46
1786949293,69,8388,175.55,46
1786949294,58,8388,169.89,45
1786949295,71,8388,161.95,46
1786949296,54,8388,156.65,45
1786949297,72,8388,174.80,45
1786949298,73,8388,175.36,45
1786949299,70,8388,174.78,45
1786949300,71,8388,175.12,45
1786949301,73,8388,173.60,45
1786949302,69,8388,172.95,45
1786949303,71,8388,173.56,45
1786949304,68,8388,174.65,45
1786949306,67,8388,171.74,45
1786949307,71,8388,172.52,45
1786949308,68,8388,173.77,45
1786949309,67,8388,173.40,45
1786949310,70,8388,173.06,44
1786949311,68,8388,173.77,44
1786949312,71,8388,173.06,44
1786949313,64,8388,171.04,44
1786949314,68,8388,174.38,44
1786949315,71,8388,171.07,44
1786949316,68,8388,171.38,44
1786949317,70,8388,172.70,44
1786949318,67,8388,165.44,44
1786949320,69,8388,173.18,44
1786949321,71,8388,171.81,44
1786949322,65,8388,171.44,44
1786949323,68,8388,171.87,44
1786949324,71,8388,172.48,44
1786949325,68,8388,171.43,44
1786949326,71,8388,172.89,44
1786949327,68,8388,172.82,44
1786949328,57,8388,168.27,44
1786949329,70,8388,173.56,44
1786949330,71,8388,173.76,44
